Bean Exports,Bean Imports,Exports,Imports,Roast & Ground Exports,Roast & Ground Imports,Soluble Exports,Soluble Imports,Total Distribution,Production,Country,id,Year
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1977
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1978
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1979
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1980
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1981
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1982
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1983
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1984
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1985
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1986
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1987
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1988
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1989
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1990
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1991
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1992
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1993
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1994
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1995
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1996
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1997
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1998
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,1999
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,2000
0,0,0,0,0,0,0,0,0,0,South Africa,ZAF,2001
0,340,15,340,0,0,15,0,340,0,South Africa,ZAF,2002
0,360,0,360,0,0,0,0,360,0,South Africa,ZAF,2003
0,370,0,380,0,0,0,10,380,0,South Africa,ZAF,2004
0,370,0,420,0,0,0,50,420,0,South Africa,ZAF,2005
0,400,0,510,0,0,0,110,510,0,South Africa,ZAF,2006
0,290,0,380,0,0,0,90,380,0,South Africa,ZAF,2007
0,310,0,370,0,0,0,60,370,0,South Africa,ZAF,2008
0,390,0,525,0,0,0,135,525,0,South Africa,ZAF,2009
0,385,0,535,0,0,0,150,535,0,South Africa,ZAF,2010
0,335,0,500,0,0,0,165,500,0,South Africa,ZAF,2011
0,335,0,545,0,0,0,210,545,0,South Africa,ZAF,2012
0,325,0,545,0,0,0,220,545,0,South Africa,ZAF,2013
0,315,0,565,0,0,0,250,565,0,South Africa,ZAF,2014
0,350,0,600,0,0,0,250,600,0,South Africa,ZAF,2015
0,320,0,585,0,0,0,265,585,0,South Africa,ZAF,2016
0,400,0,715,0,0,0,315,715,0,South Africa,ZAF,2017
0,350,0,710,0,0,0,360,710,0,South Africa,ZAF,2018
0,350,0,660,0,0,0,310,660,0,South Africa,ZAF,2019
0,310,0,715,0,0,0,405,715,0,South Africa,ZAF,2020
0,390,0,880,0,0,0,490,880,0,South Africa,ZAF,2021
0,300,0,650,0,0,0,350,650,0,South Africa,ZAF,2022
0,350,0,750,0,0,0,400,750,0,South Africa,ZAF,2023
0,4,0,4,0,0,0,0,10,6,Sri Lanka,LKA,1960
0,2,0,2,0,0,0,0,10,8,Sri Lanka,LKA,1961
0,2,0,2,0,0,0,0,10,8,Sri Lanka,LKA,1962
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1963
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1964
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1965
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1966
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1967
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1968
0,0,0,0,0,0,0,0,10,10,Sri Lanka,LKA,1969
0,0,0,0,0,0,0,0,11,11,Sri Lanka,LKA,1970
0,0,0,0,0,0,0,0,11,11,Sri Lanka,LKA,1971
0,0,0,0,0,0,0,0,11,11,Sri Lanka,LKA,1972
7,0,7,0,0,0,0,0,18,18,Sri Lanka,LKA,1973
21,0,21,0,0,0,0,0,32,32,Sri Lanka,LKA,1974
32,0,32,0,0,0,0,0,43,43,Sri Lanka,LKA,1975
16,0,16,0,0,0,0,0,40,40,Sri Lanka,LKA,1976
38,0,38,0,0,0,0,0,59,46,Sri Lanka,LKA,1977
43,0,43,0,0,0,0,0,65,55,Sri Lanka,LKA,1978
15,0,15,0,0,0,0,0,57,47,Sri Lanka,LKA,1979
34,0,34,0,0,0,0,0,80,50,Sri Lanka,LKA,1980
49,0,49,0,0,0,0,0,88,54,Sri Lanka,LKA,1981
52,0,52,0,0,0,0,0,91,64,Sri Lanka,LKA,1982
61,0,61,0,0,0,0,0,85,58,Sri Lanka,LKA,1983
75,0,75,0,0,0,0,0,97,85,Sri Lanka,LKA,1984
67,0,67,0,0,0,0,0,90,78,Sri Lanka,LKA,1985
16,0,16,0,0,0,0,0,38,25,Sri Lanka,LKA,1986
53,0,53,0,0,0,0,0,80,70,Sri Lanka,LKA,1987
65,0,65,0,0,0,0,0,90,75,Sri Lanka,LKA,1988
55,0,55,0,0,0,0,0,83,70,Sri Lanka,LKA,1989
60,0,60,0,0,0,0,0,88,75,Sri Lanka,LKA,1990
20,0,20,0,0,0,0,0,90,75,Sri Lanka,LKA,1991
7,0,7,0,0,0,0,0,53,50,Sri Lanka,LKA,1992
48,0,48,0,0,0,0,0,72,54,Sri Lanka,LKA,1993
22,0,22,0,0,0,0,0,46,42,Sri Lanka,LKA,1994
17,0,17,0,0,0,0,0,40,36,Sri Lanka,LKA,1995
20,0,20,0,0,0,0,0,40,37,Sri Lanka,LKA,1996
20,0,20,0,0,0,0,0,58,58,Sri Lanka,LKA,1997
27,0,27,0,0,0,0,0,64,46,Sri Lanka,LKA,1998
4,0,4,0,0,0,0,0,48,41,Sri Lanka,LKA,1999
3,0,3,0,0,0,0,0,57,43,Sri Lanka,LKA,2000
3,0,3,0,0,0,0,0,56,32,Sri Lanka,LKA,2001
5,0,5,0,0,0,0,0,57,34,Sri Lanka,LKA,2002
8,0,8,0,0,0,0,0,59,37,Sri Lanka,LKA,2003
3,0,3,0,0,0,0,0,53,32,Sri Lanka,LKA,2004
0,0,0,0,0,0,0,0,49,34,Sri Lanka,LKA,2005
0,0,0,0,0,0,0,0,46,32,Sri Lanka,LKA,2006
0,0,0,0,0,0,0,0,46,35,Sri Lanka,LKA,2007
0,0,0,0,0,0,0,0,41,35,Sri Lanka,LKA,2008
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2009
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2010
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2011
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2012
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2013
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2014
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2015
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2016
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2017
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2018
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2019
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2020
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2021
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2022
0,0,0,0,0,0,0,0,0,0,Sri Lanka,LKA,2023
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1960
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1961
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1962
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1963
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1964
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1965
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1966
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1967
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1968
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1969
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1970
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1971
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1972
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1973
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1974
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1975
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1976
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1977
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1978
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1979
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1980
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1981
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1982
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1983
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1984
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1985
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1986
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1987
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1988
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1989
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1990
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1991
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1992
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1993
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1994
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1995
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1996
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1997
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1998
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,1999
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,2000
0,0,0,0,0,0,0,0,0,0,Switzerland,CHE,2001
0,1250,60,1250,60,0,0,0,1440,0,Switzerland,CHE,2002
0,1090,85,1090,85,0,0,0,1090,0,Switzerland,CHE,2003
0,1525,90,1525,90,0,0,0,1525,0,Switzerland,CHE,2004
0,1260,50,1260,50,0,0,0,1260,0,Switzerland,CHE,2005
0,1470,150,1470,150,0,0,0,1470,0,Switzerland,CHE,2006
0,1685,250,1685,250,0,0,0,1685,0,Switzerland,CHE,2007
0,1780,325,1780,325,0,0,0,1780,0,Switzerland,CHE,2008
0,1940,440,1940,440,0,0,0,1940,0,Switzerland,CHE,2009
0,2160,590,2160,590,0,0,0,2160,0,Switzerland,CHE,2010
0,2140,680,2140,680,0,0,0,2140,0,Switzerland,CHE,2011
0,2310,810,2310,810,0,0,0,2310,0,Switzerland,CHE,2012
0,2300,890,2300,890,0,0,0,2300,0,Switzerland,CHE,2013
0,2420,975,2420,975,0,0,0,2420,0,Switzerland,CHE,2014
0,2460,1040,2460,1040,0,0,0,2460,0,Switzerland,CHE,2015
0,2600,1150,2600,1150,0,0,0,2600,0,Switzerland,CHE,2016
0,2750,1225,2750,1225,0,0,0,2750,0,Switzerland,CHE,2017
0,2810,1350,2810,1350,0,0,0,2810,0,Switzerland,CHE,2018
0,3030,1560,3030,1560,0,0,0,3030,0,Switzerland,CHE,2019
0,3450,1870,3450,1870,0,0,0,3450,0,Switzerland,CHE,2020
0,3400,1850,3400,1850,0,0,0,3400,0,Switzerland,CHE,2021
0,3290,1765,3290,1765,0,0,0,3290,0,Switzerland,CHE,2022
0,3500,1850,3500,1850,0,0,0,3500,0,Switzerland,CHE,2023
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1960
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1961
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1962
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1963
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1964
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1965
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1966
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1967
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1968
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1969
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1970
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1971
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1972
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1973
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1974
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1975
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1976
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1977
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1978
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1979
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1980
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1981
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1982
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1983
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1984
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1985
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1986
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1987
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1988
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1989
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1990
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1991
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1992
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1993
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1994
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1995
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1996
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1997
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1998
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,1999
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,2000
0,0,0,0,0,0,0,0,0,0,Taiwan,TWN,2001
0,120,0,140,0,20,0,0,140,0,Taiwan,TWN,2002
0,160,0,180,0,20,0,0,180,0,Taiwan,TWN,2003
0,175,0,200,0,25,0,0,200,0,Taiwan,TWN,2004
0,150,0,175,0,25,0,0,175,0,Taiwan,TWN,2005
0,190,0,215,0,25,0,0,215,0,Taiwan,TWN,2006
0,185,0,215,0,30,0,0,215,0,Taiwan,TWN,2007
0,175,0,205,0,30,0,0,205,0,Taiwan,TWN,2008
0,250,0,285,0,35,0,0,285,0,Taiwan,TWN,2009
0,265,0,305,0,40,0,0,305,0,Taiwan,TWN,2010
0,260,0,305,0,45,0,0,305,0,Taiwan,TWN,2011
0,310,0,365,0,55,0,0,365,0,Taiwan,TWN,2012
0,330,0,380,0,50,0,0,380,0,Taiwan,TWN,2013
0,375,0,445,0,70,0,0,445,0,Taiwan,TWN,2014
0,440,0,535,0,95,0,0,535,0,Taiwan,TWN,2015
0,465,0,570,0,105,0,0,570,0,Taiwan,TWN,2016
0,470,0,590,0,120,0,0,590,0,Taiwan,TWN,2017
0,500,0,610,0,110,0,0,610,0,Taiwan,TWN,2018
0,590,0,690,0,100,0,0,690,0,Taiwan,TWN,2019
0,560,0,660,0,100,0,0,660,0,Taiwan,TWN,2020
0,580,0,695,0,115,0,0,695,0,Taiwan,TWN,2021
0,585,0,685,0,100,0,0,685,0,Taiwan,TWN,2022
0,600,0,700,0,100,0,0,700,0,Taiwan,TWN,2023
507,0,507,0,0,0,0,0,663,462,Tanzania,TZA,1960
317,0,317,0,0,0,0,0,455,300,Tanzania,TZA,1961
467,0,467,0,0,0,0,0,585,448,Tanzania,TZA,1962
488,0,488,0,0,0,0,0,626,509,Tanzania,TZA,1963
522,0,522,0,0,0,0,0,664,528,Tanzania,TZA,1964
588,0,588,0,0,0,0,0,898,760,Tanzania,TZA,1965
860,0,860,0,0,0,0,0,1149,844,Tanzania,TZA,1966
800,0,800,0,0,0,0,0,909,627,Tanzania,TZA,1967
856,0,856,0,0,0,0,0,1052,951,Tanzania,TZA,1968
701,0,702,0,0,0,1,0,783,599,Tanzania,TZA,1969
680,0,682,0,0,0,2,0,976,909,Tanzania,TZA,1970
669,0,672,0,0,0,3,0,1185,908,Tanzania,TZA,1971
1101,0,1104,0,0,0,3,0,1618,1123,Tanzania,TZA,1972
822,0,825,0,0,0,3,0,989,496,Tanzania,TZA,1973
786,0,789,0,0,0,3,0,1075,935,Tanzania,TZA,1974
1032,0,1037,0,0,0,5,0,1219,959,Tanzania,TZA,1975
740,0,745,0,0,0,5,0,962,805,Tanzania,TZA,1976
767,0,773,0,0,0,6,0,1027,835,Tanzania,TZA,1977
954,0,960,0,0,0,6,0,1089,856,Tanzania,TZA,1978
687,0,692,0,0,0,5,0,870,761,Tanzania,TZA,1979
775,0,780,0,0,0,5,0,1221,1060,Tanzania,TZA,1980
931,0,935,0,0,0,4,0,1381,959,Tanzania,TZA,1981
982,0,985,0,0,0,3,0,1459,1033,Tanzania,TZA,1982
906,0,909,0,3,0,0,0,1297,843,Tanzania,TZA,1983
787,0,790,0,3,0,0,0,1164,796,Tanzania,TZA,1984
792,0,794,0,2,0,0,0,1219,867,Tanzania,TZA,1985
818,0,820,0,0,0,2,0,1113,701,Tanzania,TZA,1986
625,0,633,0,0,0,8,0,1096,818,Tanzania,TZA,1987
837,0,841,0,0,0,4,0,1420,962,Tanzania,TZA,1988
946,0,952,0,0,0,6,0,1461,888,Tanzania,TZA,1989
843,0,852,0,0,0,9,0,1266,763,Tanzania,TZA,1990
801,0,807,0,0,0,6,0,1198,790,Tanzania,TZA,1991
942,0,952,0,0,0,10,0,1377,992,Tanzania,TZA,1992
871,0,879,0,0,0,8,0,1142,736,Tanzania,TZA,1993
609,0,614,0,0,0,5,0,925,680,Tanzania,TZA,1994
928,0,935,0,0,0,7,0,1190,897,Tanzania,TZA,1995
760,0,768,0,0,0,8,0,1006,765,Tanzania,TZA,1996
596,0,606,0,0,0,10,0,845,624,Tanzania,TZA,1997
715,0,725,0,0,0,10,0,961,739,Tanzania,TZA,1998
749,0,759,0,0,0,10,0,1061,842,Tanzania,TZA,1999
806,0,816,0,0,0,10,0,1097,809,Tanzania,TZA,2000
647,0,657,0,0,0,10,0,890,624,Tanzania,TZA,2001
810,0,820,0,0,0,10,0,1042,824,Tanzania,TZA,2002
600,0,610,0,0,0,10,0,819,612,Tanzania,TZA,2003
660,0,670,0,0,0,10,0,1179,1070,Tanzania,TZA,2004
740,0,750,0,0,0,10,0,1100,610,Tanzania,TZA,2005
800,0,810,0,0,0,10,0,1240,915,Tanzania,TZA,2006
760,0,770,0,0,0,10,0,1155,740,Tanzania,TZA,2007
1200,0,1205,0,0,0,5,0,1510,1150,Tanzania,TZA,2008
800,0,805,0,0,0,5,0,880,600,Tanzania,TZA,2009
1000,0,1005,0,0,0,5,0,1090,1050,Tanzania,TZA,2010
520,0,525,0,0,0,5,0,615,565,Tanzania,TZA,2011
915,0,920,0,0,0,5,0,1225,1180,Tanzania,TZA,2012
800,0,803,0,0,0,3,0,1055,800,Tanzania,TZA,2013
970,0,980,0,0,0,10,0,1352,1150,Tanzania,TZA,2014
1100,0,1120,0,0,0,20,0,1422,1100,Tanzania,TZA,2015
1000,0,1030,0,0,0,30,0,1300,1050,Tanzania,TZA,2016
1000,0,1030,0,0,0,30,0,1370,1150,Tanzania,TZA,2017
1200,0,1230,0,0,0,30,0,1590,1300,Tanzania,TZA,2018
1200,0,1230,0,0,0,30,0,1560,1250,Tanzania,TZA,2019
1050,0,1057,6,0,0,7,6,1636,1350,Tanzania,TZA,2020
1240,0,1247,9,0,0,7,9,1803,1290,Tanzania,TZA,2021
1150,0,1160,6,0,0,10,6,1642,1120,Tanzania,TZA,2022
1260,0,1270,6,0,0,10,6,1763,1350,Tanzania,TZA,2023
0,0,0,95,0,95,0,0,96,1,Thailand,THA,1960
0,0,0,83,0,83,0,0,84,1,Thailand,THA,1961
0,0,0,90,0,90,0,0,91,1,Thailand,THA,1962
0,0,0,85,0,85,0,0,86,1,Thailand,THA,1963
0,0,0,83,0,83,0,0,85,2,Thailand,THA,1964
0,0,0,99,0,99,0,0,101,2,Thailand,THA,1965
0,0,0,115,0,115,0,0,117,2,Thailand,THA,1966
0,0,0,112,0,112,0,0,115,3,Thailand,THA,1967
0,0,0,100,0,100,0,0,104,4,Thailand,THA,1968
0,0,0,83,0,83,0,0,94,10,Thailand,THA,1969
0,0,0,75,0,75,0,0,96,19,Thailand,THA,1970
0,0,0,62,0,62,0,0,93,28,Thailand,THA,1971
0,0,0,42,0,42,0,0,85,37,Thailand,THA,1972
0,0,0,25,0,25,0,0,95,67,Thailand,THA,1973
0,0,0,21,0,21,0,0,104,82,Thailand,THA,1974
21,0,21,9,0,9,0,0,117,102,Thailand,THA,1975
23,0,23,9,0,9,0,0,118,105,Thailand,THA,1976
24,0,24,6,0,6,0,0,135,124,Thailand,THA,1977
24,0,24,5,0,5,0,0,136,125,Thailand,THA,1978
38,0,38,3,0,3,0,0,162,152,Thailand,THA,1979
90,0,90,5,0,5,0,0,220,201,Thailand,THA,1980
95,0,95,2,0,2,0,0,291,277,Thailand,THA,1981
205,0,205,5,0,5,0,0,399,324,Thailand,THA,1982
128,0,128,3,0,3,0,0,425,364,Thailand,THA,1983
378,0,378,0,0,0,0,0,596,470,Thailand,THA,1984
341,0,341,0,0,0,0,0,619,527,Thailand,THA,1985
435,0,435,0,0,0,0,0,571,427,Thailand,THA,1986
452,0,452,0,0,0,0,0,628,592,Thailand,THA,1987
737,0,737,0,0,0,0,0,1091,1025,Thailand,THA,1988
800,0,800,0,0,0,0,0,1021,800,Thailand,THA,1989
646,0,646,0,0,0,0,0,846,785,Thailand,THA,1990
805,0,805,0,0,0,0,0,1040,1000,Thailand,THA,1991
1031,0,1031,0,0,0,0,0,1250,1175,Thailand,THA,1992
1105,0,1105,0,0,0,0,0,1334,1275,Thailand,THA,1993
1207,0,1208,0,0,0,1,0,1483,1399,Thailand,THA,1994
886,0,893,0,0,0,7,0,1405,1317,Thailand,THA,1995
1094,0,1103,0,0,0,9,0,1498,1403,Thailand,THA,1996
775,0,785,0,0,0,10,0,1355,1293,Thailand,THA,1997
407,0,417,0,0,0,10,0,1096,916,Thailand,THA,1998
952,0,962,0,0,0,10,0,1519,1273,Thailand,THA,1999
1174,0,1184,0,0,0,10,0,1816,1692,Thailand,THA,2000
250,0,260,0,0,0,10,0,847,715,Thailand,THA,2001
189,0,189,0,0,0,0,0,819,732,Thailand,THA,2002
339,0,349,0,0,0,10,0,947,827,Thailand,THA,2003
220,0,330,0,0,0,110,0,982,884,Thailand,THA,2004
25,0,655,0,0,0,630,0,1167,1000,Thailand,THA,2005
0,285,670,285,0,0,670,0,1157,850,Thailand,THA,2006
0,495,810,495,0,0,810,0,1402,900,Thailand,THA,2007
0,675,1050,675,0,0,1050,0,1577,800,Thailand,THA,2008
0,1100,1510,1100,0,0,1510,0,2037,900,Thailand,THA,2009
0,1000,1520,1005,0,5,1520,0,2005,1000,Thailand,THA,2010
0,700,1235,705,0,5,1235,0,1705,1000,Thailand,THA,2011
0,1200,1700,1210,0,10,1700,0,2210,1000,Thailand,THA,2012
0,1600,2100,1615,0,15,2100,0,2615,1000,Thailand,THA,2013
0,1500,1975,1520,0,20,1975,0,2520,1000,Thailand,THA,2014
0,800,960,815,0,15,960,0,1515,700,Thailand,THA,2015
0,530,850,580,0,50,850,0,1380,800,Thailand,THA,2016
0,550,650,585,0,35,650,0,1285,700,Thailand,THA,2017
0,800,730,850,0,50,730,0,1500,650,Thailand,THA,2018
0,930,905,1005,0,75,905,0,1705,700,Thailand,THA,2019
0,900,885,935,0,35,885,0,1535,600,Thailand,THA,2020
0,1040,990,1065,0,25,990,0,1715,650,Thailand,THA,2021
0,900,900,930,0,30,900,0,1630,700,Thailand,THA,2022
0,1000,1100,1030,0,30,1100,0,1780,750,Thailand,THA,2023
166,0,166,0,0,0,0,0,167,167,Togo,TGO,1960
195,0,195,0,0,0,0,0,196,196,Togo,TGO,1961
118,0,118,0,0,0,0,0,119,119,Togo,TGO,1962
228,0,228,0,0,0,0,0,280,280,Togo,TGO,1963
158,0,158,0,0,0,0,0,195,144,Togo,TGO,1964
234,0,234,0,0,0,0,0,285,249,Togo,TGO,1965
106,0,106,0,0,0,0,0,108,58,Togo,TGO,1966
173,0,173,0,0,0,0,0,174,173,Togo,TGO,1967
167,0,167,0,0,0,0,0,277,277,Togo,TGO,1968
187,0,187,0,0,0,0,0,341,232,Togo,TGO,1969
169,0,169,0,0,0,0,0,366,213,Togo,TGO,1970
210,0,210,0,0,0,0,0,299,103,Togo,TGO,1971
257,0,257,0,0,0,0,0,278,190,Togo,TGO,1972
192,0,192,0,0,0,0,0,258,238,Togo,TGO,1973
124,0,124,0,0,0,0,0,180,115,Togo,TGO,1974
152,0,152,0,0,0,0,0,206,151,Togo,TGO,1975
135,0,135,0,0,0,0,0,230,177,Togo,TGO,1976
94,0,94,0,0,0,0,0,176,82,Togo,TGO,1977
124,0,124,0,0,0,0,0,186,105,Togo,TGO,1978
150,0,150,0,0,0,0,0,243,182,Togo,TGO,1979
204,0,204,0,0,0,0,0,257,165,Togo,TGO,1980
239,0,239,0,0,0,0,0,277,225,Togo,TGO,1981
289,0,289,0,0,0,0,0,321,284,Togo,TGO,1982
280,0,280,0,0,0,0,0,306,275,Togo,TGO,1983
225,0,225,0,0,0,0,0,240,215,Togo,TGO,1984
240,0,240,0,0,0,0,0,289,275,Togo,TGO,1985
219,0,219,0,0,0,0,0,308,260,Togo,TGO,1986
280,0,280,0,0,0,0,0,378,290,Togo,TGO,1987
287,0,287,0,0,0,0,0,397,300,Togo,TGO,1988
232,0,232,0,0,0,0,0,324,215,Togo,TGO,1989
181,0,181,0,0,0,0,0,252,161,Togo,TGO,1990
316,0,316,0,0,0,0,0,502,432,Togo,TGO,1991
214,0,214,0,0,0,0,0,271,86,Togo,TGO,1992
194,0,194,0,0,0,0,0,251,195,Togo,TGO,1993
199,0,199,0,0,0,0,0,232,176,Togo,TGO,1994
84,0,84,0,0,0,0,0,117,85,Togo,TGO,1995
290,0,290,0,0,0,0,0,322,290,Togo,TGO,1996
178,0,178,0,0,0,0,0,253,222,Togo,TGO,1997
310,0,310,0,0,0,0,0,395,321,Togo,TGO,1998
279,0,279,0,0,0,0,0,346,263,Togo,TGO,1999
195,0,195,0,0,0,0,0,262,197,Togo,TGO,2000
114,0,114,0,0,0,0,0,177,112,Togo,TGO,2001
78,0,78,0,0,0,0,0,130,68,Togo,TGO,2002
152,0,152,0,0,0,0,0,194,144,Togo,TGO,2003
175,0,175,0,0,0,0,0,206,166,Togo,TGO,2004
145,0,145,0,0,0,0,0,169,140,Togo,TGO,2005
200,0,200,0,0,0,0,0,202,180,Togo,TGO,2006
250,0,250,0,0,0,0,0,255,255,Togo,TGO,2007
188,0,188,0,0,0,0,0,188,185,Togo,TGO,2008
436,0,436,0,0,0,0,0,436,436,Togo,TGO,2009
